
USA,39.7837304,-100.445882,331003,21:08-04/13-2023,2023-04-14 00:34:21.488625,https://www.nrk.no/norge/gikk-ned-20-kg-_-mener-flere-bor-fa-fedmemedisin-1.16372784
Russland,64.6863136,97.7453061,145934,21:08-04/13-2023,2023-04-14 00:34:21.488632,https://www.nrk.no/norge/gikk-ned-20-kg-_-mener-flere-bor-fa-fedmemedisin-1.16372784
Myanmar,17.1750495,95.9999652,54410,21:08-04/13-2023,2023-04-14 00:34:21.488638,https://www.nrk.no/norge/gikk-ned-20-kg-_-mener-flere-bor-fa-fedmemedisin-1.16372784
Nord-Korea,40.3736611,127.0870417,25779,21:08-04/13-2023,2023-04-14 00:34:21.488644,https://www.nrk.no/norge/gikk-ned-20-kg-_-mener-flere-bor-fa-fedmemedisin-1.16372784
Norge,61.1529386,8.7876653,5421,21:08-04/13-2023,2023-04-14 00:34:21.488651,https://www.nrk.no/norge/gikk-ned-20-kg-_-mener-flere-bor-fa-fedmemedisin-1.16372784
Norge,61.1529386,8.7876653,5421,18:29-04/13-2023,2023-04-14 00:34:21.488658,https://www.nrk.no/sport/elsafadi-ber-idrettspresidenten-ga-av_-_-pinlig-a-vaere-vitne-til-1.16371235
Island,64.9841821,-18.1059013,341,18:29-04/13-2023,2023-04-14 00:34:21.488664,https://www.nrk.no/sport/elsafadi-ber-idrettspresidenten-ga-av_-_-pinlig-a-vaere-vitne-til-1.16371235
Russland,64.6863136,97.7453061,145934,18:58-04/13-2023,2023-04-14 00:34:21.488672,https://www.nrk.no/tromsogfinnmark/diplomater-sendes-tilbake-til-russland_-dette-er-fire-aktive-russiske-agenter-i-norge-1.16372338
Ukraina,49.4871968,31.2718321,43734,18:58-04/13-2023,2023-04-14 00:34:21.488680,https://www.nrk.no/tromsogfinnmark/diplomater-sendes-tilbake-til-russland_-dette-er-fire-aktive-russiske-agenter-i-norge-1.16372338
Sverige,59.6749712,14.5208584,10099,18:58-04/13-2023,2023-04-14 00:34:21.488688,https://www.nrk.no/tromsogfinnmark/diplomater-sendes-tilbake-til-russland_-dette-er-fire-aktive-russiske-agenter-i-norge-1.16372338
Norge,61.1529386,8.7876653,5421,18:58-04/13-2023,2023-04-14 00:34:21.488696,https://www.nrk.no/tromsogfinnmark/diplomater-sendes-tilbake-til-russland_-dette-er-fire-aktive-russiske-agenter-i-norge-1.16372338
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:34:21.488704,https://www.nrk.no/sport/vanvittig-snuoperasjon-endte-med-2-2-mellom-manchester-united-og-sevilla-1.16372981
Island,64.9841821,-18.1059013,341,Unknown,2023-04-14 00:34:21.488711,https://www.nrk.no/sport/vanvittig-snuoperasjon-endte-med-2-2-mellom-manchester-united-og-sevilla-1.16372981
Russland,64.6863136,97.7453061,145934,07:34-04/13-2023,2023-04-14 00:34:21.488718,https://www.nrk.no/innlandet/flaumvarsel-pa-austlandet-for-torsdag-og-fredag-1.16371205
Norge,61.1529386,8.7876653,5421,07:34-04/13-2023,2023-04-14 00:34:21.488725,https://www.nrk.no/innlandet/flaumvarsel-pa-austlandet-for-torsdag-og-fredag-1.16371205
Norge,61.1529386,8.7876653,5421,20:32-04/13-2023,2023-04-14 00:34:21.488733,https://www.nrk.no/nordland/melding-om-brann-i-rekkehus-i-mo-i-rana-1.16372928
USA,39.7837304,-100.445882,331003,19:36-04/13-2023,2023-04-14 00:34:21.488740,https://www.nrk.no/urix/trur-ein-militaertilsett-21-aring-star-bak-pentagon-lekkasjane-1.16371892
Russland,64.6863136,97.7453061,145934,19:36-04/13-2023,2023-04-14 00:34:21.488746,https://www.nrk.no/urix/trur-ein-militaertilsett-21-aring-star-bak-pentagon-lekkasjane-1.16371892
Japan,36.5748441,139.2394179,126476,19:36-04/13-2023,2023-04-14 00:34:21.488753,https://www.nrk.no/urix/trur-ein-militaertilsett-21-aring-star-bak-pentagon-lekkasjane-1.16371892
Tyrkia,38.9597594,34.9249653,84339,19:36-04/13-2023,2023-04-14 00:34:21.488760,https://www.nrk.no/urix/trur-ein-militaertilsett-21-aring-star-bak-pentagon-lekkasjane-1.16371892
