
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-04-14 00:34:09.016628,https://www.nrk.no/nyheter/
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-04-14 00:34:09.016633,https://www.nrk.no/nyheter/
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-04-14 00:34:09.016638,https://www.nrk.no/nyheter/
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-04-14 00:34:09.016643,https://www.nrk.no/nyheter/
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-04-14 00:34:09.016648,https://www.nrk.no/nyheter/
Viken,60.043864112215608,9.972647764726981,Fylke,Unknown,2023-04-14 00:34:09.016652,https://www.nrk.no/nyheter/
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-04-14 00:34:09.016657,https://www.nrk.no/nyheter/
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-04-14 00:34:09.016662,https://www.nrk.no/nyheter/
Nord,60.438027142271977,11.581759132661137,Kommune,Unknown,2023-04-14 00:34:09.016666,https://www.nrk.no/nyheter/
Kristiansand,58.062980722847222,7.954644603607125,Kommune,Unknown,2023-04-14 00:34:09.016671,https://www.nrk.no/nyheter/
Rana,66.411266669472809,14.487530944544879,Kommune,Unknown,2023-04-14 00:34:09.016676,https://www.nrk.no/nyheter/
Surnadal,62.922601690745495,8.840135414950439,Kommune,Unknown,2023-04-14 00:34:09.016681,https://www.nrk.no/nyheter/
Ringsaker,60.995633537469679,10.850702093274061,Kommune,Unknown,2023-04-14 00:34:09.016686,https://www.nrk.no/nyheter/
Mo i Rana,66.311096899999995,14.138699100000000,town,Unknown,2023-04-14 00:34:09.016691,https://www.nrk.no/nyheter/
Moelv,60.929777899999998,10.700042200000000,town,Unknown,2023-04-14 00:34:09.016697,https://www.nrk.no/nyheter/
Brumunddal,60.884915999999997,10.941839200000000,town,Unknown,2023-04-14 00:34:09.016702,https://www.nrk.no/nyheter/
Agder,58.533697190544508,7.710662305515249,Fylke,Unknown,2023-04-14 00:34:09.016709,https://www.nrk.no/sport/
Oslo,59.975392335668623,10.738759025694977,Fylke,Unknown,2023-04-14 00:34:09.016713,https://www.nrk.no/sport/
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-04-14 00:34:09.016718,https://www.nrk.no/sport/
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-04-14 00:34:09.016723,https://www.nrk.no/sport/
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-04-14 00:34:09.016728,https://www.nrk.no/sport/
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-04-14 00:34:09.016733,https://www.nrk.no/sport/
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-04-14 00:34:09.016738,https://www.nrk.no/sport/
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-04-14 00:34:09.016742,https://www.nrk.no/sport/
Viken,60.043864112215608,9.972647764726981,Fylke,Unknown,2023-04-14 00:34:09.016747,https://www.nrk.no/sport/
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-04-14 00:34:09.016751,https://www.nrk.no/sport/
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-04-14 00:34:09.016755,https://www.nrk.no/sport/
Hamar,60.950438394433448,11.143049171256868,Kommune,Unknown,2023-04-14 00:34:09.016761,https://www.nrk.no/sport/
Stavanger,59.139791592364084,5.785538371545174,Kommune,Unknown,2023-04-14 00:34:09.016767,https://www.nrk.no/sport/
Gran,60.429545218442634,10.514713071122685,Kommune,Unknown,2023-04-14 00:34:09.016773,https://www.nrk.no/sport/
Agder,58.533697190544508,7.710662305515249,Fylke,Unknown,2023-04-14 00:34:09.016778,https://www.nrk.no/kultur/
Oslo,59.975392335668623,10.738759025694977,Fylke,Unknown,2023-04-14 00:34:09.016783,https://www.nrk.no/kultur/
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-04-14 00:34:09.016788,https://www.nrk.no/kultur/
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-04-14 00:34:09.016792,https://www.nrk.no/kultur/
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-04-14 00:34:09.016797,https://www.nrk.no/kultur/
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-04-14 00:34:09.016802,https://www.nrk.no/kultur/
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-04-14 00:34:09.016807,https://www.nrk.no/kultur/
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-04-14 00:34:09.016812,https://www.nrk.no/kultur/
Viken,60.043864112215608,9.972647764726981,Fylke,Unknown,2023-04-14 00:34:09.016816,https://www.nrk.no/kultur/
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-04-14 00:34:09.016821,https://www.nrk.no/kultur/
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-04-14 00:34:09.016825,https://www.nrk.no/kultur/
Årdal,61.290128277993787,7.805808433046808,Kommune,Unknown,2023-04-14 00:34:09.016831,https://www.nrk.no/kultur/
Grimstad,58.284567174837427,8.671992097586271,Kommune,Unknown,2023-04-14 00:34:09.016837,https://www.nrk.no/kultur/
Vik,61.034195504778687,6.550141757059272,Kommune,Unknown,2023-04-14 00:34:09.016843,https://www.nrk.no/kultur/
Straume,60.358379700000000,5.123512900000000,town,Unknown,2023-04-14 00:34:09.016848,https://www.nrk.no/kultur/
Agder,58.533697190544508,7.710662305515249,Fylke,Unknown,2023-04-14 00:34:09.016853,https://www.nrk.no/video/humor/
Oslo,59.975392335668623,10.738759025694977,Fylke,Unknown,2023-04-14 00:34:09.016858,https://www.nrk.no/video/humor/
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-04-14 00:34:09.016863,https://www.nrk.no/video/humor/
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-04-14 00:34:09.016868,https://www.nrk.no/video/humor/
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-04-14 00:34:09.016873,https://www.nrk.no/video/humor/
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-04-14 00:34:09.016907,https://www.nrk.no/video/humor/
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-04-14 00:34:09.016913,https://www.nrk.no/video/humor/
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-04-14 00:34:09.016917,https://www.nrk.no/video/humor/
Viken,60.043864112215608,9.972647764726981,Fylke,Unknown,2023-04-14 00:34:09.016922,https://www.nrk.no/video/humor/
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-04-14 00:34:09.016926,https://www.nrk.no/video/humor/
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-04-14 00:34:09.016931,https://www.nrk.no/video/humor/
Agder,58.533697190544508,7.710662305515249,Fylke,Unknown,2023-04-14 00:34:09.016937,https://www.nrk.no/distrikt/
Oslo,59.975392335668623,10.738759025694977,Fylke,Unknown,2023-04-14 00:34:09.016942,https://www.nrk.no/distrikt/
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-04-14 00:34:09.016947,https://www.nrk.no/distrikt/
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-04-14 00:34:09.016951,https://www.nrk.no/distrikt/
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-04-14 00:34:09.016956,https://www.nrk.no/distrikt/
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-04-14 00:34:09.016961,https://www.nrk.no/distrikt/
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-04-14 00:34:09.016966,https://www.nrk.no/distrikt/
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-04-14 00:34:09.016970,https://www.nrk.no/distrikt/
Viken,60.043864112215608,9.972647764726981,Fylke,Unknown,2023-04-14 00:34:09.016975,https://www.nrk.no/distrikt/
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-04-14 00:34:09.016979,https://www.nrk.no/distrikt/
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-04-14 00:34:09.016984,https://www.nrk.no/distrikt/
Nord,60.438027142271977,11.581759132661137,Kommune,Unknown,2023-04-14 00:34:09.016989,https://www.nrk.no/distrikt/
Bodø,67.403101452724087,14.043215467793431,Kommune,Unknown,2023-04-14 00:34:09.016995,https://www.nrk.no/distrikt/
Årdal,61.290128277993787,7.805808433046808,Kommune,Unknown,2023-04-14 00:34:09.017000,https://www.nrk.no/distrikt/
Grimstad,58.284567174837427,8.671992097586271,Kommune,Unknown,2023-04-14 00:34:09.017004,https://www.nrk.no/distrikt/
Kristiansand,58.062980722847222,7.954644603607125,Kommune,Unknown,2023-04-14 00:34:09.017009,https://www.nrk.no/distrikt/
Orkland,63.296044250595060,9.644402645327622,Kommune,Unknown,2023-04-14 00:34:09.017014,https://www.nrk.no/distrikt/
Sandnes,58.976591415106824,6.295519218324787,Kommune,Unknown,2023-04-14 00:34:09.017020,https://www.nrk.no/distrikt/
Kvinnherad,59.959651675973518,6.012366193805504,Kommune,Unknown,2023-04-14 00:34:09.017026,https://www.nrk.no/distrikt/
Rana,66.411266669472809,14.487530944544879,Kommune,Unknown,2023-04-14 00:34:09.017031,https://www.nrk.no/distrikt/
Surnadal,62.922601690745495,8.840135414950439,Kommune,Unknown,2023-04-14 00:34:09.017035,https://www.nrk.no/distrikt/
Smøla,63.463223963509769,7.753089456064451,Kommune,Unknown,2023-04-14 00:34:09.017041,https://www.nrk.no/distrikt/
Strand,59.031843321787839,6.023107147512158,Kommune,Unknown,2023-04-14 00:34:09.017047,https://www.nrk.no/distrikt/
Hitra,63.555207017149712,8.762309807870352,Kommune,Unknown,2023-04-14 00:34:09.017053,https://www.nrk.no/distrikt/
Råde,59.331383373014511,10.811548226631803,Kommune,Unknown,2023-04-14 00:34:09.017058,https://www.nrk.no/distrikt/
Ringsaker,60.995633537469679,10.850702093274061,Kommune,Unknown,2023-04-14 00:34:09.017063,https://www.nrk.no/distrikt/
Stor,61.589018853551003,10.784546125788877,Kommune,Unknown,2023-04-14 00:34:09.017069,https://www.nrk.no/distrikt/
Hole,60.044852943708591,10.294729273084318,Kommune,Unknown,2023-04-14 00:34:09.017075,https://www.nrk.no/distrikt/
Mo i Rana,66.311096899999995,14.138699100000000,town,Unknown,2023-04-14 00:34:09.017079,https://www.nrk.no/distrikt/
Agder,58.533697190544508,7.710662305515249,Fylke,Unknown,2023-04-14 00:34:09.017085,https://www.nrk.no/norge/
Oslo,59.975392335668623,10.738759025694977,Fylke,Unknown,2023-04-14 00:34:09.017089,https://www.nrk.no/norge/
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-04-14 00:34:09.017094,https://www.nrk.no/norge/
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-04-14 00:34:09.017098,https://www.nrk.no/norge/
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-04-14 00:34:09.017103,https://www.nrk.no/norge/
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-04-14 00:34:09.017108,https://www.nrk.no/norge/
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-04-14 00:34:09.017113,https://www.nrk.no/norge/
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-04-14 00:34:09.017117,https://www.nrk.no/norge/
Viken,60.043864112215608,9.972647764726981,Fylke,Unknown,2023-04-14 00:34:09.017122,https://www.nrk.no/norge/
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-04-14 00:34:09.017126,https://www.nrk.no/norge/
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-04-14 00:34:09.017130,https://www.nrk.no/norge/
Nord,60.438027142271977,11.581759132661137,Kommune,Unknown,2023-04-14 00:34:09.017135,https://www.nrk.no/norge/
Bodø,67.403101452724087,14.043215467793431,Kommune,Unknown,2023-04-14 00:34:09.017139,https://www.nrk.no/norge/
Årdal,61.290128277993787,7.805808433046808,Kommune,Unknown,2023-04-14 00:34:09.017144,https://www.nrk.no/norge/
Grimstad,58.284567174837427,8.671992097586271,Kommune,Unknown,2023-04-14 00:34:09.017148,https://www.nrk.no/norge/
Kristiansand,58.062980722847222,7.954644603607125,Kommune,Unknown,2023-04-14 00:34:09.017153,https://www.nrk.no/norge/
Orkland,63.296044250595060,9.644402645327622,Kommune,Unknown,2023-04-14 00:34:09.017158,https://www.nrk.no/norge/
Sandnes,58.976591415106824,6.295519218324787,Kommune,Unknown,2023-04-14 00:34:09.017162,https://www.nrk.no/norge/
Kvinnherad,59.959651675973518,6.012366193805504,Kommune,Unknown,2023-04-14 00:34:09.017167,https://www.nrk.no/norge/
Rana,66.411266669472809,14.487530944544879,Kommune,Unknown,2023-04-14 00:34:09.017171,https://www.nrk.no/norge/
Surnadal,62.922601690745495,8.840135414950439,Kommune,Unknown,2023-04-14 00:34:09.017176,https://www.nrk.no/norge/
Smøla,63.463223963509769,7.753089456064451,Kommune,Unknown,2023-04-14 00:34:09.017180,https://www.nrk.no/norge/
Strand,59.031843321787839,6.023107147512158,Kommune,Unknown,2023-04-14 00:34:09.017185,https://www.nrk.no/norge/
Hitra,63.555207017149712,8.762309807870352,Kommune,Unknown,2023-04-14 00:34:09.017189,https://www.nrk.no/norge/
Råde,59.331383373014511,10.811548226631803,Kommune,Unknown,2023-04-14 00:34:09.017193,https://www.nrk.no/norge/
Ringsaker,60.995633537469679,10.850702093274061,Kommune,Unknown,2023-04-14 00:34:09.017198,https://www.nrk.no/norge/
Stor,61.589018853551003,10.784546125788877,Kommune,Unknown,2023-04-14 00:34:09.017203,https://www.nrk.no/norge/
Hole,60.044852943708591,10.294729273084318,Kommune,Unknown,2023-04-14 00:34:09.017207,https://www.nrk.no/norge/
Mo i Rana,66.311096899999995,14.138699100000000,town,Unknown,2023-04-14 00:34:09.017211,https://www.nrk.no/norge/
Agder,58.533697190544508,7.710662305515249,Fylke,Unknown,2023-04-14 00:34:09.017217,https://www.nrk.no/urix/
Oslo,59.975392335668623,10.738759025694977,Fylke,Unknown,2023-04-14 00:34:09.017222,https://www.nrk.no/urix/
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-04-14 00:34:09.017226,https://www.nrk.no/urix/
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-04-14 00:34:09.017231,https://www.nrk.no/urix/
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-04-14 00:34:09.017236,https://www.nrk.no/urix/
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-04-14 00:34:09.017255,https://www.nrk.no/urix/
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-04-14 00:34:09.017261,https://www.nrk.no/urix/
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-04-14 00:34:09.017265,https://www.nrk.no/urix/
Viken,60.043864112215608,9.972647764726981,Fylke,Unknown,2023-04-14 00:34:09.017270,https://www.nrk.no/urix/
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-04-14 00:34:09.017274,https://www.nrk.no/urix/
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-04-14 00:34:09.017278,https://www.nrk.no/urix/
Agder,58.533697190544508,7.710662305515249,Fylke,Unknown,2023-04-14 00:34:09.017284,https://www.nrk.no/debatten/
Oslo,59.975392335668623,10.738759025694977,Fylke,Unknown,2023-04-14 00:34:09.017288,https://www.nrk.no/debatten/
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-04-14 00:34:09.017292,https://www.nrk.no/debatten/
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-04-14 00:34:09.017297,https://www.nrk.no/debatten/
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-04-14 00:34:09.017302,https://www.nrk.no/debatten/
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-04-14 00:34:09.017307,https://www.nrk.no/debatten/
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-04-14 00:34:09.017312,https://www.nrk.no/debatten/
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-04-14 00:34:09.017316,https://www.nrk.no/debatten/
Viken,60.043864112215608,9.972647764726981,Fylke,Unknown,2023-04-14 00:34:09.017321,https://www.nrk.no/debatten/
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-04-14 00:34:09.017325,https://www.nrk.no/debatten/
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-04-14 00:34:09.017330,https://www.nrk.no/debatten/
Agder,58.533697190544508,7.710662305515249,Fylke,Unknown,2023-04-14 00:34:09.017334,https://www.nrk.no/kultur/
Oslo,59.975392335668623,10.738759025694977,Fylke,Unknown,2023-04-14 00:34:09.017339,https://www.nrk.no/kultur/
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-04-14 00:34:09.017343,https://www.nrk.no/kultur/
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-04-14 00:34:09.017348,https://www.nrk.no/kultur/
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-04-14 00:34:09.017353,https://www.nrk.no/kultur/
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-04-14 00:34:09.017357,https://www.nrk.no/kultur/
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-04-14 00:34:09.017362,https://www.nrk.no/kultur/
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-04-14 00:34:09.017367,https://www.nrk.no/kultur/
Viken,60.043864112215608,9.972647764726981,Fylke,Unknown,2023-04-14 00:34:09.017371,https://www.nrk.no/kultur/
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-04-14 00:34:09.017375,https://www.nrk.no/kultur/
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-04-14 00:34:09.017380,https://www.nrk.no/kultur/
Årdal,61.290128277993787,7.805808433046808,Kommune,Unknown,2023-04-14 00:34:09.017384,https://www.nrk.no/kultur/
Grimstad,58.284567174837427,8.671992097586271,Kommune,Unknown,2023-04-14 00:34:09.017389,https://www.nrk.no/kultur/
Vik,61.034195504778687,6.550141757059272,Kommune,Unknown,2023-04-14 00:34:09.017393,https://www.nrk.no/kultur/
Straume,60.358379700000000,5.123512900000000,town,Unknown,2023-04-14 00:34:09.017398,https://www.nrk.no/kultur/
Agder,58.533697190544508,7.710662305515249,Fylke,Unknown,2023-04-14 00:34:09.017403,https://www.nrk.no/livsstil/
Oslo,59.975392335668623,10.738759025694977,Fylke,Unknown,2023-04-14 00:34:09.017408,https://www.nrk.no/livsstil/
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-04-14 00:34:09.017412,https://www.nrk.no/livsstil/
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-04-14 00:34:09.017417,https://www.nrk.no/livsstil/
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-04-14 00:34:09.017422,https://www.nrk.no/livsstil/
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-04-14 00:34:09.017426,https://www.nrk.no/livsstil/
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-04-14 00:34:09.017431,https://www.nrk.no/livsstil/
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-04-14 00:34:09.017435,https://www.nrk.no/livsstil/
Viken,60.043864112215608,9.972647764726981,Fylke,Unknown,2023-04-14 00:34:09.017440,https://www.nrk.no/livsstil/
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-04-14 00:34:09.017444,https://www.nrk.no/livsstil/
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-04-14 00:34:09.017449,https://www.nrk.no/livsstil/
Grimstad,58.284567174837427,8.671992097586271,Kommune,Unknown,2023-04-14 00:34:09.017453,https://www.nrk.no/livsstil/
Fauske,67.161861554641632,16.043484869791971,Kommune,Unknown,2023-04-14 00:34:09.017459,https://www.nrk.no/livsstil/
Agder,58.533697190544508,7.710662305515249,Fylke,Unknown,2023-04-14 00:34:09.017464,https://www.nrk.no/viten/
Oslo,59.975392335668623,10.738759025694977,Fylke,Unknown,2023-04-14 00:34:09.017469,https://www.nrk.no/viten/
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-04-14 00:34:09.017473,https://www.nrk.no/viten/
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-04-14 00:34:09.017478,https://www.nrk.no/viten/
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-04-14 00:34:09.017483,https://www.nrk.no/viten/
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-04-14 00:34:09.017487,https://www.nrk.no/viten/
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-04-14 00:34:09.017492,https://www.nrk.no/viten/
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-04-14 00:34:09.017496,https://www.nrk.no/viten/
Viken,60.043864112215608,9.972647764726981,Fylke,Unknown,2023-04-14 00:34:09.017501,https://www.nrk.no/viten/
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-04-14 00:34:09.017505,https://www.nrk.no/viten/
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-04-14 00:34:09.017510,https://www.nrk.no/viten/
Hitra,63.555207017149712,8.762309807870352,Kommune,Unknown,2023-04-14 00:34:09.017514,https://www.nrk.no/viten/
Agder,58.533697190544508,7.710662305515249,Fylke,Unknown,2023-04-14 00:34:09.017519,https://www.nrk.no/dokumentar/
Oslo,59.975392335668623,10.738759025694977,Fylke,Unknown,2023-04-14 00:34:09.017524,https://www.nrk.no/dokumentar/
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-04-14 00:34:09.017528,https://www.nrk.no/dokumentar/
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-04-14 00:34:09.017533,https://www.nrk.no/dokumentar/
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-04-14 00:34:09.017538,https://www.nrk.no/dokumentar/
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-04-14 00:34:09.017543,https://www.nrk.no/dokumentar/
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-04-14 00:34:09.017548,https://www.nrk.no/dokumentar/
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-04-14 00:34:09.017553,https://www.nrk.no/dokumentar/
Viken,60.043864112215608,9.972647764726981,Fylke,Unknown,2023-04-14 00:34:09.017557,https://www.nrk.no/dokumentar/
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-04-14 00:34:09.017562,https://www.nrk.no/dokumentar/
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-04-14 00:34:09.017566,https://www.nrk.no/dokumentar/
Svalbard,78.719851899999995,20.349332799999999,region,Unknown,2023-04-14 00:34:09.017572,https://www.nrk.no/dokumentar/
Agder,58.533697190544508,7.710662305515249,Fylke,Unknown,2023-04-14 00:34:09.017589,https://www.nrk.no/ytring/
Oslo,59.975392335668623,10.738759025694977,Fylke,Unknown,2023-04-14 00:34:09.017594,https://www.nrk.no/ytring/
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-04-14 00:34:09.017599,https://www.nrk.no/ytring/
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-04-14 00:34:09.017603,https://www.nrk.no/ytring/
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-04-14 00:34:09.017608,https://www.nrk.no/ytring/
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-04-14 00:34:09.017613,https://www.nrk.no/ytring/
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-04-14 00:34:09.017618,https://www.nrk.no/ytring/
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-04-14 00:34:09.017622,https://www.nrk.no/ytring/
Viken,60.043864112215608,9.972647764726981,Fylke,Unknown,2023-04-14 00:34:09.017627,https://www.nrk.no/ytring/
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-04-14 00:34:09.017631,https://www.nrk.no/ytring/
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-04-14 00:34:09.017636,https://www.nrk.no/ytring/
Agder,58.533697190544508,7.710662305515249,Fylke,Unknown,2023-04-14 00:34:09.017641,https://www.nrk.no/sapmi/
Oslo,59.975392335668623,10.738759025694977,Fylke,Unknown,2023-04-14 00:34:09.017646,https://www.nrk.no/sapmi/
