
Australia,-24.7761086,134.755,25500,Unknown,2023-04-14 00:25:12.103172,https://www.nrk.no/norge/
Mali,16.3700359,-2.2900239,20251,Unknown,2023-04-14 00:25:12.103177,https://www.nrk.no/norge/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103181,https://www.nrk.no/norge/
Island,64.9841821,-18.1059013,341,Unknown,2023-04-14 00:25:12.103186,https://www.nrk.no/norge/
USA,39.7837304,-100.445882,331003,Unknown,2023-04-14 00:25:12.103192,https://www.nrk.no/urix/
Russland,64.6863136,97.7453061,145934,Unknown,2023-04-14 00:25:12.103196,https://www.nrk.no/urix/
Japan,36.5748441,139.2394179,126476,Unknown,2023-04-14 00:25:12.103201,https://www.nrk.no/urix/
Iran,32.6475314,54.5643516,83993,Unknown,2023-04-14 00:25:12.103205,https://www.nrk.no/urix/
Ukraina,49.4871968,31.2718321,43734,Unknown,2023-04-14 00:25:12.103210,https://www.nrk.no/urix/
Romania,45.9852129,24.6859225,19238,Unknown,2023-04-14 00:25:12.103214,https://www.nrk.no/urix/
Sverige,59.6749712,14.5208584,10099,Unknown,2023-04-14 00:25:12.103219,https://www.nrk.no/urix/
Israel,30.8124247,34.8594762,8656,Unknown,2023-04-14 00:25:12.103223,https://www.nrk.no/urix/
Finland,63.2467777,25.9209164,5541,Unknown,2023-04-14 00:25:12.103228,https://www.nrk.no/urix/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103232,https://www.nrk.no/urix/
Iran,32.6475314,54.5643516,83993,Unknown,2023-04-14 00:25:12.103237,https://www.nrk.no/debatten/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103242,https://www.nrk.no/debatten/
Russland,64.6863136,97.7453061,145934,Unknown,2023-04-14 00:25:12.103247,https://www.nrk.no/kultur/
Storbritannia,54.7023545,-3.2765753,67886,Unknown,2023-04-14 00:25:12.103252,https://www.nrk.no/kultur/
Mali,16.3700359,-2.2900239,20251,Unknown,2023-04-14 00:25:12.103257,https://www.nrk.no/kultur/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103261,https://www.nrk.no/kultur/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103266,https://www.nrk.no/livsstil/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103271,https://www.nrk.no/viten/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103276,https://www.nrk.no/dokumentar/
Svalbard,78.7198519,20.3493328,,Unknown,2023-04-14 00:25:12.103280,https://www.nrk.no/dokumentar/
Sveits,46.7985624,8.2319736,8655,Unknown,2023-04-14 00:25:12.103286,https://www.nrk.no/ytring/
Finland,63.2467777,25.9209164,5541,Unknown,2023-04-14 00:25:12.103290,https://www.nrk.no/ytring/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103295,https://www.nrk.no/ytring/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103301,https://www.nrk.no/sapmi/
Sverige,59.6749712,14.5208584,10099,Unknown,2023-04-14 00:25:12.103306,https://www.nrk.no/kvensk/
Finland,63.2467777,25.9209164,5541,Unknown,2023-04-14 00:25:12.103311,https://www.nrk.no/kvensk/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103315,https://www.nrk.no/kvensk/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103321,https://www.nrk.no/sport/sendeplan/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103326,https://www.nrk.no/sorlandet/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103331,https://www.nrk.no/innlandet/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103336,https://www.nrk.no/mr/
Island,64.9841821,-18.1059013,341,Unknown,2023-04-14 00:25:12.103369,https://www.nrk.no/mr/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103376,https://www.nrk.no/nordland/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103381,https://www.nrk.no/osloogviken/
Grønland,77.6192349,-42.8125967,57,Unknown,2023-04-14 00:25:12.103386,https://www.nrk.no/osloogviken/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103393,https://www.nrk.no/rogaland/
Russland,64.6863136,97.7453061,145934,Unknown,2023-04-14 00:25:12.103397,https://www.nrk.no/tromsogfinnmark/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103403,https://www.nrk.no/tromsogfinnmark/
Mali,16.3700359,-2.2900239,20251,Unknown,2023-04-14 00:25:12.103408,https://www.nrk.no/trondelag/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103412,https://www.nrk.no/trondelag/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103417,https://www.nrk.no/vestfoldogtelemark/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103422,https://www.nrk.no/vestland/
Sverige,59.6749712,14.5208584,10099,Unknown,2023-04-14 00:25:12.103427,https://www.nrk.no/mat/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103432,https://www.nrk.no/mat/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103437,https://www.nrk.no/skole/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103441,https://www.nrk.no/informasjon/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103446,https://www.nrk.no/minside/
USA,39.7837304,-100.445882,331003,Unknown,2023-04-14 00:25:12.103451,https://www.nrk.no/nyheter
Russland,64.6863136,97.7453061,145934,Unknown,2023-04-14 00:25:12.103456,https://www.nrk.no/nyheter
Japan,36.5748441,139.2394179,126476,Unknown,2023-04-14 00:25:12.103460,https://www.nrk.no/nyheter
Ukraina,49.4871968,31.2718321,43734,Unknown,2023-04-14 00:25:12.103465,https://www.nrk.no/nyheter
Polen,52.215933,19.134422,37847,Unknown,2023-04-14 00:25:12.103469,https://www.nrk.no/nyheter
Nord-Korea,40.3736611,127.0870417,25779,Unknown,2023-04-14 00:25:12.103474,https://www.nrk.no/nyheter
Mali,16.3700359,-2.2900239,20251,Unknown,2023-04-14 00:25:12.103479,https://www.nrk.no/nyheter
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103483,https://www.nrk.no/nyheter
USA,39.7837304,-100.445882,331003,Unknown,2023-04-14 00:25:12.103488,https://www.nrk.no/nyheter
Russland,64.6863136,97.7453061,145934,Unknown,2023-04-14 00:25:12.103492,https://www.nrk.no/nyheter
