
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-04-14 00:24:57.320607,https://www.nrk.no/sport/
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-04-14 00:24:57.320612,https://www.nrk.no/sport/
Hamar,60.950438394433448,11.143049171256868,Kommune,Unknown,2023-04-14 00:24:57.320617,https://www.nrk.no/sport/
Stavanger,59.139791592364084,5.785538371545174,Kommune,Unknown,2023-04-14 00:24:57.320623,https://www.nrk.no/sport/
Gran,60.429545218442634,10.514713071122685,Kommune,Unknown,2023-04-14 00:24:57.320629,https://www.nrk.no/sport/
Agder,58.533697190544508,7.710662305515249,Fylke,Unknown,2023-04-14 00:24:57.320635,https://www.nrk.no/kultur/
Oslo,59.975392335668623,10.738759025694977,Fylke,Unknown,2023-04-14 00:24:57.320640,https://www.nrk.no/kultur/
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-04-14 00:24:57.320645,https://www.nrk.no/kultur/
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-04-14 00:24:57.320650,https://www.nrk.no/kultur/
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-04-14 00:24:57.320656,https://www.nrk.no/kultur/
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-04-14 00:24:57.320661,https://www.nrk.no/kultur/
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-04-14 00:24:57.320666,https://www.nrk.no/kultur/
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-04-14 00:24:57.320672,https://www.nrk.no/kultur/
Viken,60.043864112215608,9.972647764726981,Fylke,Unknown,2023-04-14 00:24:57.320676,https://www.nrk.no/kultur/
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-04-14 00:24:57.320681,https://www.nrk.no/kultur/
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-04-14 00:24:57.320686,https://www.nrk.no/kultur/
Årdal,61.290128277993787,7.805808433046808,Kommune,Unknown,2023-04-14 00:24:57.320692,https://www.nrk.no/kultur/
Grimstad,58.284567174837427,8.671992097586271,Kommune,Unknown,2023-04-14 00:24:57.320698,https://www.nrk.no/kultur/
Vik,61.034195504778687,6.550141757059272,Kommune,Unknown,2023-04-14 00:24:57.320704,https://www.nrk.no/kultur/
Straume,60.358379700000000,5.123512900000000,town,Unknown,2023-04-14 00:24:57.320709,https://www.nrk.no/kultur/
Agder,58.533697190544508,7.710662305515249,Fylke,Unknown,2023-04-14 00:24:57.320715,https://www.nrk.no/video/humor/
Oslo,59.975392335668623,10.738759025694977,Fylke,Unknown,2023-04-14 00:24:57.320721,https://www.nrk.no/video/humor/
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-04-14 00:24:57.320726,https://www.nrk.no/video/humor/
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-04-14 00:24:57.320731,https://www.nrk.no/video/humor/
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-04-14 00:24:57.320737,https://www.nrk.no/video/humor/
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-04-14 00:24:57.320742,https://www.nrk.no/video/humor/
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-04-14 00:24:57.320789,https://www.nrk.no/video/humor/
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-04-14 00:24:57.320797,https://www.nrk.no/video/humor/
Viken,60.043864112215608,9.972647764726981,Fylke,Unknown,2023-04-14 00:24:57.320802,https://www.nrk.no/video/humor/
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-04-14 00:24:57.320807,https://www.nrk.no/video/humor/
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-04-14 00:24:57.320812,https://www.nrk.no/video/humor/
Agder,58.533697190544508,7.710662305515249,Fylke,Unknown,2023-04-14 00:24:57.320817,https://www.nrk.no/distrikt/
Oslo,59.975392335668623,10.738759025694977,Fylke,Unknown,2023-04-14 00:24:57.320822,https://www.nrk.no/distrikt/
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-04-14 00:24:57.320827,https://www.nrk.no/distrikt/
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-04-14 00:24:57.320833,https://www.nrk.no/distrikt/
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-04-14 00:24:57.320838,https://www.nrk.no/distrikt/
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-04-14 00:24:57.320844,https://www.nrk.no/distrikt/
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-04-14 00:24:57.320849,https://www.nrk.no/distrikt/
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-04-14 00:24:57.320854,https://www.nrk.no/distrikt/
Viken,60.043864112215608,9.972647764726981,Fylke,Unknown,2023-04-14 00:24:57.320859,https://www.nrk.no/distrikt/
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-04-14 00:24:57.320864,https://www.nrk.no/distrikt/
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-04-14 00:24:57.320869,https://www.nrk.no/distrikt/
Nord,60.438027142271977,11.581759132661137,Kommune,Unknown,2023-04-14 00:24:57.320874,https://www.nrk.no/distrikt/
Bodø,67.403101452724087,14.043215467793431,Kommune,Unknown,2023-04-14 00:24:57.320880,https://www.nrk.no/distrikt/
Årdal,61.290128277993787,7.805808433046808,Kommune,Unknown,2023-04-14 00:24:57.320885,https://www.nrk.no/distrikt/
Grimstad,58.284567174837427,8.671992097586271,Kommune,Unknown,2023-04-14 00:24:57.320890,https://www.nrk.no/distrikt/
Kristiansand,58.062980722847222,7.954644603607125,Kommune,Unknown,2023-04-14 00:24:57.320895,https://www.nrk.no/distrikt/
Orkland,63.296044250595060,9.644402645327622,Kommune,Unknown,2023-04-14 00:24:57.320900,https://www.nrk.no/distrikt/
Sandnes,58.976591415106824,6.295519218324787,Kommune,Unknown,2023-04-14 00:24:57.320906,https://www.nrk.no/distrikt/
Kvinnherad,59.959651675973518,6.012366193805504,Kommune,Unknown,2023-04-14 00:24:57.320912,https://www.nrk.no/distrikt/
Rana,66.411266669472809,14.487530944544879,Kommune,Unknown,2023-04-14 00:24:57.320917,https://www.nrk.no/distrikt/
Surnadal,62.922601690745495,8.840135414950439,Kommune,Unknown,2023-04-14 00:24:57.320922,https://www.nrk.no/distrikt/
Smøla,63.463223963509769,7.753089456064451,Kommune,Unknown,2023-04-14 00:24:57.320928,https://www.nrk.no/distrikt/
Strand,59.031843321787839,6.023107147512158,Kommune,Unknown,2023-04-14 00:24:57.320933,https://www.nrk.no/distrikt/
Hitra,63.555207017149712,8.762309807870352,Kommune,Unknown,2023-04-14 00:24:57.320939,https://www.nrk.no/distrikt/
Råde,59.331383373014511,10.811548226631803,Kommune,Unknown,2023-04-14 00:24:57.320945,https://www.nrk.no/distrikt/
Ringsaker,60.995633537469679,10.850702093274061,Kommune,Unknown,2023-04-14 00:24:57.320950,https://www.nrk.no/distrikt/
Stor,61.589018853551003,10.784546125788877,Kommune,Unknown,2023-04-14 00:24:57.320956,https://www.nrk.no/distrikt/
Hole,60.044852943708591,10.294729273084318,Kommune,Unknown,2023-04-14 00:24:57.320961,https://www.nrk.no/distrikt/
Mo i Rana,66.311096899999995,14.138699100000000,town,Unknown,2023-04-14 00:24:57.320966,https://www.nrk.no/distrikt/
Agder,58.533697190544508,7.710662305515249,Fylke,Unknown,2023-04-14 00:24:57.320972,https://www.nrk.no/nyheter/
Oslo,59.975392335668623,10.738759025694977,Fylke,Unknown,2023-04-14 00:24:57.320977,https://www.nrk.no/nyheter/
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-04-14 00:24:57.320982,https://www.nrk.no/nyheter/
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-04-14 00:24:57.320987,https://www.nrk.no/nyheter/
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-04-14 00:24:57.320993,https://www.nrk.no/nyheter/
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-04-14 00:24:57.320998,https://www.nrk.no/nyheter/
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-04-14 00:24:57.321003,https://www.nrk.no/nyheter/
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-04-14 00:24:57.321008,https://www.nrk.no/nyheter/
Viken,60.043864112215608,9.972647764726981,Fylke,Unknown,2023-04-14 00:24:57.321013,https://www.nrk.no/nyheter/
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-04-14 00:24:57.321018,https://www.nrk.no/nyheter/
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-04-14 00:24:57.321023,https://www.nrk.no/nyheter/
Nord,60.438027142271977,11.581759132661137,Kommune,Unknown,2023-04-14 00:24:57.321028,https://www.nrk.no/nyheter/
Kristiansand,58.062980722847222,7.954644603607125,Kommune,Unknown,2023-04-14 00:24:57.321033,https://www.nrk.no/nyheter/
Rana,66.411266669472809,14.487530944544879,Kommune,Unknown,2023-04-14 00:24:57.321038,https://www.nrk.no/nyheter/
Surnadal,62.922601690745495,8.840135414950439,Kommune,Unknown,2023-04-14 00:24:57.321043,https://www.nrk.no/nyheter/
Ringsaker,60.995633537469679,10.850702093274061,Kommune,Unknown,2023-04-14 00:24:57.321048,https://www.nrk.no/nyheter/
Mo i Rana,66.311096899999995,14.138699100000000,town,Unknown,2023-04-14 00:24:57.321053,https://www.nrk.no/nyheter/
Moelv,60.929777899999998,10.700042200000000,town,Unknown,2023-04-14 00:24:57.321058,https://www.nrk.no/nyheter/
Brumunddal,60.884915999999997,10.941839200000000,town,Unknown,2023-04-14 00:24:57.321063,https://www.nrk.no/nyheter/
Agder,58.533697190544508,7.710662305515249,Fylke,Unknown,2023-04-14 00:24:57.321068,https://www.nrk.no/norge/
Oslo,59.975392335668623,10.738759025694977,Fylke,Unknown,2023-04-14 00:24:57.321073,https://www.nrk.no/norge/
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-04-14 00:24:57.321078,https://www.nrk.no/norge/
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-04-14 00:24:57.321083,https://www.nrk.no/norge/
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-04-14 00:24:57.321089,https://www.nrk.no/norge/
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-04-14 00:24:57.321094,https://www.nrk.no/norge/
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-04-14 00:24:57.321099,https://www.nrk.no/norge/
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-04-14 00:24:57.321104,https://www.nrk.no/norge/
Viken,60.043864112215608,9.972647764726981,Fylke,Unknown,2023-04-14 00:24:57.321109,https://www.nrk.no/norge/
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-04-14 00:24:57.321114,https://www.nrk.no/norge/
Vestland,60.912912622641649,5.969116966557067,Fylke,Unknown,2023-04-14 00:24:57.321119,https://www.nrk.no/norge/
Nord,60.438027142271977,11.581759132661137,Kommune,Unknown,2023-04-14 00:24:57.321124,https://www.nrk.no/norge/
Bodø,67.403101452724087,14.043215467793431,Kommune,Unknown,2023-04-14 00:24:57.321129,https://www.nrk.no/norge/
Årdal,61.290128277993787,7.805808433046808,Kommune,Unknown,2023-04-14 00:24:57.321134,https://www.nrk.no/norge/
Grimstad,58.284567174837427,8.671992097586271,Kommune,Unknown,2023-04-14 00:24:57.321139,https://www.nrk.no/norge/
Kristiansand,58.062980722847222,7.954644603607125,Kommune,Unknown,2023-04-14 00:24:57.321144,https://www.nrk.no/norge/
Orkland,63.296044250595060,9.644402645327622,Kommune,Unknown,2023-04-14 00:24:57.321166,https://www.nrk.no/norge/
Sandnes,58.976591415106824,6.295519218324787,Kommune,Unknown,2023-04-14 00:24:57.321172,https://www.nrk.no/norge/
Kvinnherad,59.959651675973518,6.012366193805504,Kommune,Unknown,2023-04-14 00:24:57.321177,https://www.nrk.no/norge/
Rana,66.411266669472809,14.487530944544879,Kommune,Unknown,2023-04-14 00:24:57.321183,https://www.nrk.no/norge/
Surnadal,62.922601690745495,8.840135414950439,Kommune,Unknown,2023-04-14 00:24:57.321187,https://www.nrk.no/norge/
Smøla,63.463223963509769,7.753089456064451,Kommune,Unknown,2023-04-14 00:24:57.321192,https://www.nrk.no/norge/
Strand,59.031843321787839,6.023107147512158,Kommune,Unknown,2023-04-14 00:24:57.321198,https://www.nrk.no/norge/
Hitra,63.555207017149712,8.762309807870352,Kommune,Unknown,2023-04-14 00:24:57.321203,https://www.nrk.no/norge/
Råde,59.331383373014511,10.811548226631803,Kommune,Unknown,2023-04-14 00:24:57.321208,https://www.nrk.no/norge/
Ringsaker,60.995633537469679,10.850702093274061,Kommune,Unknown,2023-04-14 00:24:57.321213,https://www.nrk.no/norge/
Stor,61.589018853551003,10.784546125788877,Kommune,Unknown,2023-04-14 00:24:57.321218,https://www.nrk.no/norge/
