https://www.nrk.no/nyheter/,2023-04-14 06:39:46.519174
https://www.nrk.no/sport/,2023-04-14 06:39:46.798504
https://www.nrk.no/distrikt/,2023-04-14 06:39:46.968061
https://www.nrk.no/norge/,2023-04-14 06:39:47.054184
https://www.nrk.no/,2023-04-14 06:39:47.236796
https://www.nrk.no/urix/,2023-04-14 06:39:47.418714
https://www.nrk.no/debatten/,2023-04-14 06:39:47.461233
https://www.nrk.no/kultur/,2023-04-14 06:39:47.524519
https://www.nrk.no/kultur/,2023-04-14 06:39:47.695807
https://www.nrk.no/livsstil/,2023-04-14 06:39:47.804923
https://www.nrk.no/video/humor/,2023-04-14 06:39:47.869690
https://www.nrk.no/ytring/,2023-04-14 06:39:48.148526
https://www.nrk.no/dokumentar/,2023-04-14 06:39:48.342614
https://www.nrk.no/viten/,2023-04-14 06:39:48.375680
https://www.nrk.no/sport/sendeplan/,2023-04-14 06:39:48.464812
https://www.nrk.no/kvensk/,2023-04-14 06:39:48.491694
https://www.nrk.no/sapmi/,2023-04-14 06:39:48.579383
https://www.nrk.no/sorlandet/,2023-04-14 06:39:48.675471
https://www.nrk.no/innlandet/,2023-04-14 06:39:49.080350
https://www.nrk.no/mr/,2023-04-14 06:39:49.181267
https://www.nrk.no/nordland/,2023-04-14 06:39:49.230336
https://www.nrk.no/osloogviken/,2023-04-14 06:39:49.319185
https://www.nrk.no/tromsogfinnmark/,2023-04-14 06:39:49.376372
https://www.nrk.no/rogaland/,2023-04-14 06:39:49.428809
https://www.nrk.no/trondelag/,2023-04-14 06:39:49.794015
https://www.nrk.no/vestfoldogtelemark/,2023-04-14 06:39:49.889673
https://www.nrk.no/vestland/,2023-04-14 06:39:49.914214
https://www.nrk.no/mat/,2023-04-14 06:39:50.141697
https://www.nrk.no/informasjon/,2023-04-14 06:39:50.152670
https://www.nrk.no/skole/,2023-04-14 06:39:50.178437
https://www.nrk.no/minside/,2023-04-14 06:39:50.260106
https://www.nrk.no/nyheter,2023-04-14 06:39:50.651183
https://www.nrk.no/nyheter,2023-04-14 06:39:50.660025
https://www.nrk.no/innlandet/mykje-vatn-etter-regnver_paverkar-trafikken-i-innlandet-1.16373160,2023-04-14 06:39:50.822947
https://www.nrk.no/kultur/katelyn-overraska-_-no-blir-ho-historisk-pa-tv-i-noreg-i-serien-_cammo_-1.16358150,2023-04-14 06:39:50.893069
https://www.nrk.no/norge/okonomer-venter-det-hoyeste-lonnsoppgjoret-pa-15-ar-1.16369703,2023-04-14 06:39:51.024378
https://www.nrk.no/innlandet/bondene-krever-mer-i-arets-jordbruksoppgjor_-_-folk-skjonner-ikke-hvor-alvorlig-situasjonen-er-1.16372133,2023-04-14 06:39:51.205240
https://www.nrk.no/norge/gikk-ned-20-kg-_-mener-flere-bor-fa-fedmemedisin-1.16372784,2023-04-14 06:39:51.236702
https://www.nrk.no/tromsogfinnmark/diplomater-sendes-tilbake-til-russland_-dette-er-fire-aktive-russiske-agenter-i-norge-1.16372338,2023-04-14 06:39:51.337250
https://www.nrk.no/norge/_-mykje-farlegare-a-royke-litt-enn-a-ikkje-royke-1.16370482,2023-04-14 06:39:51.610887
https://www.nrk.no/norge/nrk-forbud-mot-tiktok-1.16371998,2023-04-14 06:39:51.641362
https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16373135.1.16373135,2023-04-14 06:39:51.712420
https://www.nrk.no/nyheter/presidentvalg-i-usa-2024-1.16148735,2023-04-14 06:39:51.810321
https://www.nrk.no/klima/,2023-04-14 06:39:51.942376
https://www.nrk.no/trondelag/drapssiktet-i-retten_-husker-sa-vidt-at-jeg-satte-meg-i-bilen-og-kjorte-til-steinkjer-1.16369197,2023-04-14 06:39:51.953432
https://www.nrk.no/urix/trur-ein-militaertilsett-21-aring-star-bak-pentagon-lekkasjane-1.16371892,2023-04-14 06:39:52.259839
https://www.nrk.no/nyheter/trump-forklarte-seg-i-sju-timer-i-bedragerisak-1.16373088,2023-04-14 06:39:52.285028
https://www.nrk.no/sport/elsafadi-ber-idrettspresidenten-ga-av_-_-pinlig-a-vaere-vitne-til-1.16371235,2023-04-14 06:39:52.394438
https://www.nrk.no/norge/ventar-motreaksjon-fra-russland_-_-fare-for-a-ga-tom-for-diplomatar-1.16372699,2023-04-14 06:39:52.556852
https://www.nrk.no/urix/sikkerhetsekspert-reagerer-pa-tesla-avsloring_-_-veldig-alvorlig-1.16368125,2023-04-14 06:39:52.613111
https://www.nrk.no/sport/nrk-erfarer_-age-hareide-blir-islandsk-landslagssjef-1.16372979,2023-04-14 06:39:52.649892
https://www.nrk.no/mr/mc-ulykke-i-surnadal-1.16372837,2023-04-14 06:39:53.005268
https://www.nrk.no/vestfoldogtelemark/overvakingsvideo-avslorer_-la-ut-gjenstander-i-togsporet-to-ganger-1.16372734,2023-04-14 06:39:53.008305
https://www.nrk.no/sport/stavas-skistad-sier-nei-til-landslaget-1.16372860,2023-04-14 06:39:53.027373
https://www.nrk.no/osloogviken/xl/en-fengslende-historie-1.16365722,2023-04-14 06:39:53.332175
https://www.nrk.no/rogaland/lasse-feat.-certifiedaskil-sin-hawaii-lat-suste-til-topp-pa-spotify-1.16372605,2023-04-14 06:39:53.336203
https://www.nrk.no/vestland/ukrainske-natallia-blir-integrert-gjennom-frisorsalongen-1.16369434,2023-04-14 06:39:53.406507
https://www.nrk.no/urix/fra-kaldt-til-iskaldt-1.16372587,2023-04-14 06:39:53.649464
https://www.nrk.no/sport/sportsnyheter-1.14660227#1.16372549.1.16372549,2023-04-14 06:39:53.819403
https://www.nrk.no/norge/etterretningsoffiserer-ved-russlands-ambassade-i-oslo-uonsket-i-norge-1.16372116,2023-04-14 06:39:53.846155
https://www.nrk.no/vestland/strid-i-cruisebygda-om-dei-skal-ut-av-verdsarvlista-1.16365739,2023-04-14 06:39:54.080408
https://www.nrk.no/sport/mann-avslort-i-storturnering-utkledt-som-kvinne_-__det-er-heilt-absurd-1.16371526,2023-04-14 06:39:54.099271
https://www.nrk.no/sport/emil-iversen-vrakes-fra-landslaget_-_-en-liten-lettelse-1.16372269,2023-04-14 06:39:54.154335
https://www.nrk.no/trondelag/xl/sigurd-jorsalfare_-kongen-som-dro-til-syden-for-a-slass-1.15651255,2023-04-14 06:39:54.226160
https://www.nrk.no/kultur/xl/fleksnes-_-taperen-som-vant-folks-hjerter-1.16195338,2023-04-14 06:39:54.452571
